iter	Logloss
307	0.03540829202
308	0.03519944214
309	0.03494877148
310	0.0346650114
311	0.03460079836
312	0.03442236017
313	0.03430397079
314	0.03407211457
315	0.03381687117
316	0.03356216344
317	0.03342406736
318	0.03327674736
319	0.03310735322
320	0.03303830022
321	0.03265065255
322	0.03236270565
323	0.03227693465
324	0.03191923748
325	0.03178427354
326	0.03156959229
327	0.03101830897
328	0.03073706275
329	0.03053997043
330	0.03046109785
331	0.0303702745
332	0.03024411119
333	0.03008193438
334	0.02991333019
335	0.0297292526
336	0.02963667054
337	0.02953689123
338	0.02948325311
339	0.02929994847
340	0.02917487311
341	0.02907040019
342	0.02860259972
343	0.02857767462
344	0.02853193995
345	0.0283374267
346	0.02816580068
347	0.02802637685
348	0.02798376476
349	0.02794180738
350	0.0276916089
351	0.0274855394
352	0.02746501663
353	0.02729626132
354	0.0271105264
355	0.02687361581
356	0.02671448768
357	0.02663275789
358	0.02653976598
359	0.02641579264
360	0.02630411324
361	0.02619748393
362	0.0260578689
363	0.02592250429
364	0.02577360872
365	0.02572812088
366	0.02567320671
367	0.02560071048
368	0.02555829011
369	0.02537265068
370	0.02515246327
371	0.02511676694
372	0.02500972392
373	0.02493662115
374	0.02485134303
375	0.0246863106
376	0.0246494269
377	0.02462116934
378	0.02450159786
379	0.02443486154
380	0.02437830837
381	0.02421571066
382	0.02412680863
383	0.02388348856
384	0.02367120589
385	0.02359516041
386	0.02354343845
387	0.02349899441
388	0.02345934847
389	0.02338974406
390	0.02315210666
391	0.02302609646
392	0.02283606607
393	0.02279538625
394	0.02274661354
395	0.02259735169
396	0.0225502615
397	0.02250748872
398	0.02232349349
399	0.02228412593
400	0.0222050258
401	0.02216188957
402	0.02207492609
403	0.02191657877
404	0.02177547235
405	0.02170564394
406	0.02159999728
407	0.02151201219
408	0.02146735352
409	0.02130246022
410	0.02109797741
411	0.02103309713
412	0.0209586035
413	0.02091778086
414	0.02074354012
415	0.02069383091
416	0.02052770756
417	0.02043522195
418	0.02031181249
419	0.02020123734
420	0.02014448496
421	0.02008263225
422	0.01996936408
423	0.01989743684
424	0.01984267829
425	0.01978020447
426	0.01971721301
427	0.01969018239
428	0.01959886908
429	0.01948564161
430	0.01941211721
431	0.01936820883
432	0.01921544102
433	0.01918190547
434	0.01912835901
435	0.01906429537
436	0.01894552663
437	0.01888583971
438	0.01886588776
439	0.01875347638
440	0.0187088931
441	0.01863667135
442	0.01858757554
443	0.01850049528
444	0.01833540021
445	0.01831450511
446	0.01823875797
447	0.01813680172
448	0.01806484963
449	0.01801449415
450	0.01798459021
451	0.01787288386
452	0.01778888153
453	0.0177120019
454	0.0176971407
455	0.01765207316
456	0.01763826102
457	0.01754439856
458	0.01750759084
459	0.01745554804
460	0.0174001994
461	0.01733192129
462	0.017278514
463	0.01721902839
464	0.01713920432
465	0.01710454114
466	0.01707144315
467	0.01698604204
468	0.01695217168
469	0.01691733697
470	0.0168975565
471	0.01684597825
472	0.01676416249
473	0.01664452334
474	0.01660506028
475	0.01657533829
476	0.01654136987
477	0.01646364186
478	0.01643443495
479	0.01639354377
480	0.01637342243
481	0.01635862561
482	0.01624501162
483	0.01618387851
484	0.01606124652
485	0.01597365544
486	0.01594223765
487	0.0159071579
488	0.01588543342
489	0.01582088775
490	0.01579836448
491	0.01572518745
492	0.0156524319
493	0.0155373203
494	0.01551662732
495	0.01545513728
496	0.0154299575
497	0.01538625116
498	0.01528170228
499	0.01517757849
500	0.01514798226
501	0.01506829802
502	0.01506549937
503	0.01503879852
504	0.01501181289
505	0.01494826965
506	0.01492684189
507	0.0148712257
508	0.01480450101
509	0.01479017379
510	0.01467831846
511	0.01456787043
512	0.01453317669
513	0.01447332662
514	0.01437681955
515	0.01435184541
516	0.01434952113
517	0.01425810359
518	0.0141644655
519	0.01409684528
520	0.01409517372
521	0.01403988009
522	0.01400219971
523	0.01391241725
524	0.0138935053
525	0.01387965172
526	0.01378006353
527	0.01373802654
528	0.01368972131
529	0.0135898774
530	0.01349746699
531	0.01342660625
532	0.01334455206
533	0.01328519793
534	0.01322206456
535	0.01320362134
536	0.01317716645
537	0.01315081281
538	0.01308794956
539	0.01303143723
540	0.01300249724
541	0.01294883836
542	0.01293877871
543	0.01289969635
544	0.01280207201
545	0.01278969383
546	0.01278789033
547	0.01270466999
548	0.01267711377
549	0.01266171385
550	0.01262514872
551	0.01260345872
552	0.01254677632
553	0.01254507507
554	0.0124880741
555	0.01248229013
556	0.01242635897
557	0.01234326964
558	0.01228373901
559	0.01226623349
560	0.01225495172
561	0.01225495088
562	0.01222702074
563	0.01218612334
564	0.01213308387
565	0.01213229447
566	0.01206795243
567	0.0120029307
568	0.01199437689
569	0.01197335704
570	0.01196497757
571	0.01194656784
572	0.01185674473
573	0.01179696155
574	0.01176290059
575	0.0117429674
576	0.01171798326
577	0.01168371751
578	0.01163333853
579	0.01160514991
580	0.01156991816
581	0.01155116236
582	0.01149143164
583	0.011439895
584	0.01142319034
585	0.01140995767
586	0.01138207704
587	0.01135262421
588	0.01132166996
589	0.01130024598
590	0.01127296666
591	0.01124315172
592	0.01118971799
593	0.01108197111
594	0.01103154141
595	0.01098842308
596	0.01096570794
597	0.01095745314
598	0.01090068048
599	0.01087104527
600	0.01079893714
601	0.01075697429
602	0.01073919815
603	0.01066386871
604	0.01061937049
605	0.01058034254
606	0.01056459495
607	0.01054233547
608	0.01050486819
609	0.01046230355
610	0.01041035942
611	0.01040115288
612	0.01036200943
613	0.01029874219
614	0.01026421992
615	0.01025862509
616	0.0102333659
617	0.01019524202
618	0.0101152591
619	0.01010300328
620	0.01009590823
621	0.01008585115
622	0.01007951006
623	0.01001889158
624	0.009979054036
625	0.009968426412
626	0.009954280636
627	0.009935771682
628	0.009907876668
629	0.009875354971
630	0.009842493656
631	0.009823037967
632	0.009792002743
633	0.009789105302
634	0.009768545329
635	0.009740107441
636	0.009716955172
637	0.00970685966
638	0.009670533526
639	0.0096638916
640	0.009652088841
641	0.009628268313
642	0.009622349304
643	0.009616624263
644	0.009587047641
645	0.009577313002
646	0.009564234967
647	0.009535604599
648	0.009513186326
649	0.009507005729
650	0.00947334521
651	0.009441249897
652	0.009430566227
653	0.009400978733
654	0.009373431817
655	0.00936974942
656	0.009332980402
657	0.009326286641
658	0.009311669718
659	0.009305525656
660	0.009285045675
661	0.00926408393
662	0.009234147588
663	0.009234146734
664	0.009208020181
665	0.009195425194
666	0.009170042502
667	0.009149968365
668	0.009116610753
669	0.009092597997
670	0.009039830746
671	0.009015654391
672	0.009006816722
673	0.008972779622
674	0.008968943129
675	0.008948489922
676	0.008934922349
677	0.008921075797
678	0.008911553511
679	0.008903527133
680	0.008901390218
681	0.008860894175
682	0.008827151047
683	0.008815260073
684	0.00879323163
685	0.008774235882
686	0.008752365199
687	0.008746329739
688	0.008725014797
689	0.008687776301
690	0.008661278722
691	0.008653503016
692	0.008642459135
693	0.008630436997
694	0.008584170369
695	0.008574125259
696	0.008567503831
697	0.008542421688
698	0.00851254443
699	0.00848128466
700	0.008452418949
701	0.008446092103
702	0.008398317233
703	0.008386746522
704	0.008342904
705	0.008322965572
706	0.00830579807
707	0.008275562063
708	0.008242792495
709	0.008208990586
710	0.008200510165
711	0.008182363645
712	0.008180674072
713	0.008154380808
714	0.008149019434
715	0.008129674986
716	0.008123452088
717	0.008115773904
718	0.00809675013
719	0.008088524543
720	0.008059861977
721	0.008022212328
722	0.008013152562
723	0.008005620045
724	0.007980148016
725	0.007942415635
726	0.007937837731
727	0.007931418676
728	0.007923908928
729	0.007892702264
730	0.007884642205
731	0.007857465084
732	0.007830528166
733	0.007786883616
734	0.007779489535
735	0.007751574395
736	0.007725740085
737	0.007703513672
738	0.007670778717
739	0.007645174202
740	0.007627190222
741	0.007601155571
742	0.007575034952
743	0.00756605978
744	0.007561126232
745	0.007556429467
746	0.007503857666
747	0.007499913093
748	0.007494854495
749	0.007470679196
750	0.007462934223
751	0.007438169525
752	0.007422953978
753	0.007405665867
754	0.007394156225
755	0.007389732032
756	0.007370484993
757	0.007359124322
758	0.007335001987
759	0.007320405788
760	0.007318239573
761	0.007296174559
762	0.007291773914
763	0.007278124715
764	0.007254489285
765	0.007239494398
766	0.007222053757
767	0.007199716879
768	0.007179999955
769	0.007152279893
770	0.007129863526
771	0.007112927492
772	0.007112925185
773	0.007098198852
774	0.00708165311
775	0.007074249758
776	0.007044947048
777	0.007041181461
778	0.007027184269
779	0.007024145861
780	0.007014570304
781	0.006996169855
782	0.006993074074
783	0.006982147556
784	0.006962470347
785	0.006947589451
786	0.006943270803
787	0.006918630058
788	0.006907770712
789	0.006885984686
790	0.006880452116
791	0.006867339761
792	0.006852847895
793	0.006848933121
794	0.006845483995
795	0.006832971009
796	0.006830108431
797	0.006809322794
798	0.006799244365
799	0.006781740429
800	0.006748600676
801	0.0067418975
802	0.006692111067
803	0.006676573099
804	0.006666447604
805	0.00664710071
806	0.006639748534
807	0.006628078132
808	0.006616162378
809	0.006604738403
810	0.006584797814
811	0.006566376755
812	0.006550604949
813	0.006547188148
814	0.00654565185
815	0.006538864907
816	0.006533701211
817	0.006529627966
818	0.006514904435
819	0.006511778229
820	0.006501508143
821	0.006489680387
822	0.006474954817
823	0.006468903054
824	0.006465647988
825	0.006450704426
826	0.00643936033
827	0.006423958915
828	0.006407963614
829	0.00637468164
830	0.00636962344
831	0.006345200962
832	0.00632206417
833	0.006322062277
834	0.006322058262
835	0.006314567775
836	0.006294478337
837	0.006289322957
838	0.006285927719
839	0.006280822389
840	0.006267388325
841	0.006262591423
842	0.00624594898
843	0.006224965171
844	0.006204712947
845	0.006165857468
846	0.00615282521
847	0.006144357815
848	0.006136817769
849	0.006134370853
850	0.006131415842
851	0.006116113215
852	0.006113682074
853	0.006096230137
854	0.006069502997
855	0.006067016443
856	0.006064320095
857	0.006061696357
858	0.006052087879
859	0.006043829241
860	0.006038695911
861	0.006017535218
862	0.006010524142
863	0.005994835872
864	0.005987122128
865	0.005979940049
866	0.00597724779
867	0.005973484733
868	0.00596980281
869	0.005968234214
870	0.005965146705
871	0.005962694478
872	0.005958538347
873	0.005940495352
874	0.005929070861
875	0.005929053836
876	0.005929052995
877	0.005925056623
878	0.00592261908
879	0.005919401889
880	0.005911610649
881	0.005909134638
882	0.005901392858
883	0.005889786551
884	0.005884513935
885	0.005876363067
886	0.00587174192
887	0.005854953711
888	0.005851062409
889	0.005837702292
890	0.005823244508
891	0.005810598552
892	0.00578897031
893	0.005780910356
894	0.005778642044
895	0.005759462107
896	0.005751516374
897	0.0057407493
898	0.005736384187
899	0.005729591651
900	0.005711465631
901	0.005709329858
902	0.005707064939
903	0.005702477923
904	0.005693580363
905	0.005693577417
906	0.005690517455
907	0.005676302224
908	0.005658859975
909	0.005644508203
910	0.005641042465
911	0.005635074109
912	0.005633338714
913	0.005628340263
914	0.005616640632
915	0.005607362612
916	0.005599461137
917	0.005595764351
918	0.005586134697
919	0.005564193066
920	0.005548113841
921	0.005544101462
922	0.005539641104
923	0.005531310252
924	0.005527594511
925	0.005525419791
926	0.005522574974
927	0.005519617095
928	0.005517572511
929	0.0055008656
930	0.005494830967
931	0.005493766531
932	0.005483892597
933	0.005478365158
934	0.005475022151
935	0.005466953525
936	0.00546073749
937	0.00545476884
938	0.005450458995
939	0.005445561696
940	0.005439299293
941	0.005437349564
942	0.005423019463
943	0.005423014516
944	0.005403809549
945	0.005394980715
946	0.005393766718
947	0.005392918412
948	0.005388941687
949	0.005388511944
950	0.0053849487
951	0.005381031178
952	0.005373494621
953	0.00536796514
954	0.005361000263
955	0.00535894824
956	0.00535171952
957	0.00534863272
958	0.005346425851
959	0.005338252801
960	0.00533824829
961	0.005335372817
962	0.005329139454
963	0.00531147068
964	0.005309628566
965	0.005302725694
966	0.005299627385
967	0.005282932614
968	0.005274732417
969	0.005264148
970	0.0052624086
971	0.005261078286
972	0.005259642186
973	0.005257863304
974	0.005250474274
975	0.005248417154
976	0.005243825408
977	0.005228465082
978	0.005227504714
979	0.005223353977
980	0.005217978887
981	0.005216025172
982	0.005211643025
983	0.005193932033
984	0.005191143262
985	0.005177423032
986	0.005161769514
987	0.005155108453
988	0.00514181289
989	0.005123658147
990	0.005121289902
991	0.00511505171
992	0.005099129076
993	0.005081078883
994	0.005079100399
995	0.005076470757
996	0.005066107017
997	0.005057732666
998	0.005047687868
999	0.005041361309
